ean,geko_variant_size_code,geko_variant_producer_code,geko_variant_stock_id,weight,gross_weight
5901477175732,G73043,5901477175732,1,400.00,400.00
5901477176579,G29075,5901477176579,1,500.00,500.00
5901477176630,K02025,5901477176630,1,200.00,230.00
5901477176586,G02325,5901477176586,1,650.00,650.00
5901477176593,G02326,5901477176593,1,550.00,550.00
5901477176609,G02327,5901477176609,1,650.00,650.00
5901477176616,G02328,5901477176616,1,900.00,900.00
5901477176623,G81219,5901477176623,1,250.00,250.00
5901477176784,G01469,5901477176784,1,430.00,450.00
5901477176777,G01468,5901477176777,1,430.00,450.00
5901477176791,G01470,5901477176791,1,800.00,850.00
5901477176807,G80279,5901477176807,1,1000.00,1100.00
5901477176838,G10851,5901477176838,1,4200.00,4500.00
5901477176845,G78289,5901477176845,1,110.00,120.00
5901477176876,G33210,5901477176876,1,650.00,680.00
5901477176883,G33211,5901477176883,1,280.00,300.00
5901477176890,G00642,5901477176890,1,1400.00,1500.00
5901477176906,K01499,5901477176906,1,20.00,20.00
5901477176272,G02909,5901477176272,1,130.00,140.00
5901477176296,K00219,5901477176296,1,60.00,65.00
5901477176289,G81199,5901477176289,1,60.00,65.00
5901477176425,T05015,5901477176425,1,19540.00,19540.00
5901477176357,K02200,5901477176357,1,145.00,145.00
5901477176517,CT05015-2-69,5901477176517,1,1500.00,1500.00
5901477176500,CT05015-2-66,5901477176500,1,800.00,800.00
5901477176524,CT05015-2-76,5901477176524,1,80.00,80.00
5901477176562,CT05015-2-9,5901477176562,1,360.00,360.00
5901477176555,CT05015-2-81,5901477176555,1,20.00,20.00
5901477176548,CT05015-2-79,5901477176548,1,60.00,60.00
5901477176432,CT05015-1-10,5901477176432,1,220.00,220.00
5901477176531,CT05015-2-78,5901477176531,1,10.00,10.00
5901477176487,CT05015-2-54,5901477176487,1,240.00,240.00
5901477176456,CT05015-2-10,5901477176456,1,10.00,10.00
5901477176463,CT05015-2-19,5901477176463,1,1540.00,1540.00
5901477176470,CT05015-2-23,5901477176470,1,960.00,960.00
5901477177477,GH02001,5901477177477,1,1450.00,1520.00
5901477177149,G80515,5901477177149,1,32500.00,36500.00
5901477177156,G80516,5901477177156,1,29000.00,31500.00
5901477177187,CG80515-0,5901477177187,1,1400.00,1400.00
5901477177217,CG80516-0,5901477177217,1,880.00,880.00
5901477177194,CG80515-3,5901477177194,1,1220.00,1220.00
5901477177224,CG80516-3,5901477177224,1,1500.00,1500.00
5901477177200,CG80515-4,5901477177200,1,380.00,380.00
5901477177231,CG80516-4,5901477177231,1,680.00,680.00
5901477176913,K02203,5901477176913,1,32.00,32.00
5901477176920,K02205,5901477176920,1,20.00,20.00
5901477177118,Q00019,5901477177118,1,2.00,2.00
5901477176982,G02409,5901477176982,1,200.00,200.00
5901477177538,G00198,5901477177538,1,130.00,140.00
5901477176968,G02407,5901477176968,1,200.00,200.00
5901477176975,G02408,5901477176975,1,200.00,200.00
5901477177026,G15027,5901477177026,1,184.00,185.00
5901477177057,K02235,5901477177057,1,5.00,5.00
5901477177033,K02222,5901477177033,1,1.00,1.00
5901477177040,K02215,5901477177040,1,60.00,67.00
5901477181344,G80657,5901477181344,1,5800.00,6002.00
5901477181467,G80658,5901477181467,1,280.00,300.00
5901477181474,G80659,5901477181474,1,900.00,900.00
5901477176852,K02211,5901477176852,1,300.00,330.00
5901477176937,K02207,5901477176937,1,25.00,25.00
5901477176944,K02208,5901477176944,1,10.00,10.00
5901477176951,K02209,5901477176951,1,45.00,45.00
5901477177163,G20017,5901477177163,1,94.00,101.00
5901477177002,G00643,5901477177002,1,38.00,38.00
5901477177019,K02213,5901477177019,1,40.00,45.00
5901477177071,G80254,5901477177071,1,14000.00,15000.00
5901477177088,G80249,5901477177088,1,14000.00,15000.00
,CG80360B,,1,1700.00,2000.00
5901477177064,G80033,5901477177064,1,1300.00,1320.00
5901477178283,K02212,5901477178283,1,190.00,195.00
5901477176999,G29928,5901477176999,1,800.00,1000.00
5901477176869,K02204,5901477176869,1,50.00,50.00
5901477177170,G80508,5901477177170,1,60.00,60.00
5901477177675,G80510,5901477177675,1,800.00,830.00
5901477177545,G66530,5901477177545,1,200.00,200.00
5901477177484,G66531,5901477177484,1,100.00,100.00
5901477177491,G66532,5901477177491,1,200.00,200.00
5901477177507,G66533,5901477177507,1,300.00,300.00
5901477177132,G02665,5901477177132,1,190.00,200.00
5901477177279,G03900,5901477177279,1,220.00,220.00
5901477177286,G03901,5901477177286,1,300.00,300.00
5901477177293,G03902,5901477177293,1,380.00,380.00
5901477177309,G03903,5901477177309,1,540.00,540.00
5901477177316,G03904,5901477177316,1,700.00,700.00
5901477177323,G03905,5901477177323,1,420.00,420.00
5901477177330,G03906,5901477177330,1,580.00,580.00
5901477177347,G03907,5901477177347,1,760.00,760.00
5901477177354,G03908,5901477177354,1,1080.00,1080.00
5901477177361,G03909,5901477177361,1,1420.00,1420.00
5901477177385,G03910,5901477177385,1,640.00,640.00
5901477177392,G03911,5901477177392,1,1140.00,1140.00
5901477177408,G03912,5901477177408,1,1620.00,1620.00
5901477177415,G03913,5901477177415,1,2120.00,2120.00
5901477177422,G03914,5901477177422,1,2600.00,2600.00
5901477177439,G03915,5901477177439,1,3120.00,3120.00
5901477177446,G03916,5901477177446,1,2740.00,2740.00
5901477177453,G03917,5901477177453,1,4020.00,4020.00
5901477177460,G03918,5901477177460,1,6520.00,6520.00
5901477177514,G11260,5901477177514,1,900.00,1000.00
5901477177521,G11261,5901477177521,1,5000.00,5400.00
5901477177125,G10042,5901477177125,1,150.00,160.00
5901477177378,G73804,5901477177378,1,700.00,720.00
5901477177699,G01457,5901477177699,1,1320.00,1320.00
5901477177705,G01459,5901477177705,1,1800.00,1800.00
,CG80810-27-28,,1,40.00,40.00
5901477177095,G15113,5901477177095,1,180.00,200.00
5901477177101,G15114,5901477177101,1,200.00,200.00
5901477177552,G66377,5901477177552,1,80.00,80.00
5901477177569,G66379,5901477177569,1,140.00,140.00
5901477177576,G66381,5901477177576,1,240.00,240.00
5901477177248,G00842,5901477177248,1,200.00,200.00
5901477177255,G00843,5901477177255,1,330.00,360.00
5901477177262,G00844,5901477177262,1,300.00,350.00
5901477177583,K00199,5901477177583,1,400.00,500.00
,CT05004A,,1,15000.00,15000.00
5901477177682,G02143,5901477177682,1,32000.00,32000.00
5901477177590,G00621,5901477177590,1,200.00,200.00
5901477177606,G00622,5901477177606,1,200.00,200.00
5901477177613,G00623,5901477177613,1,200.00,200.00
5901477177620,G00627,5901477177620,1,200.00,200.00
5901477177637,G00628,5901477177637,1,200.00,200.00
5901477177668,G00637,5901477177668,1,200.00,200.00
5901477177651,G00636,5901477177651,1,200.00,200.00
5901477177644,G00633,5901477177644,1,200.00,200.00
5901477177750,G01198A,5901477177750,1,450.00,570.00
5901477178535,CT05004-98,5901477178535,1,3310.00,3310.00
,CT05004-26,,1,12500.00,12500.00
5901477178559,CT05004-33,5901477178559,1,10000.00,10000.00
5901477178566,CT05004-94,5901477178566,1,9000.00,9000.00
5901477178573,CT05004-45,5901477178573,1,3500.00,3500.00
5901477177965,G79960,5901477177965,1,240.00,240.00
5901477177972,G79959,5901477177972,1,160.00,160.00
5901477177989,G79958,5901477177989,1,60.00,60.00
5901477177712,G11248,5901477177712,1,7000.00,7000.00
5901477177767,K02199,5901477177767,1,130.00,150.00
5901477178757,G30823,5901477178757,1,250.00,300.00
5901477177859,GH01001,5901477177859,1,1000.00,1130.00
5901477177866,GH01002,5901477177866,1,1000.00,1130.00
5901477177873,GH01003,5901477177873,1,1000.00,1130.00
5901477177880,GH01004,5901477177880,1,1000.00,1130.00
5901477177897,GH01007,5901477177897,1,10.00,10.00
5901477177903,GH01008,5901477177903,1,15.00,15.00
5901477177910,GH01011,5901477177910,1,25.00,25.00
5901477177927,G66450,5901477177927,1,750.00,750.00
5901477177934,G66451,5901477177934,1,1200.00,1200.00
5901477177941,G66452,5901477177941,1,750.00,750.00
5901477177958,G66453,5901477177958,1,1200.00,1200.00
5901477177781,G30803,5901477177781,1,30.00,30.00
5901477177798,G30804,5901477177798,1,50.00,50.00
5901477178221,G02428,5901477178221,1,20.00,20.00
5901477178238,G02429,5901477178238,1,20.00,20.00
5901477178245,G02422,5901477178245,1,16.00,16.00
5901477178252,G02424,5901477178252,1,80.00,80.00
5901477178269,G02423,5901477178269,1,16.00,16.00
5901477177736,G30809,5901477177736,1,50.00,60.00
5901477177804,G02340,5901477177804,1,90.00,100.00
5901477177842,G02341,5901477177842,1,90.00,100.00
5901477177811,G02342,5901477177811,1,90.00,100.00
5901477177828,G02343,5901477177828,1,90.00,100.00
5901477177835,G02344,5901477177835,1,90.00,100.00
5901477180026,G02148,5901477180026,1,130.00,150.00
,G66534,,1,250.00,250.00
5901477177996,K02395,5901477177996,1,380.00,380.00
5901477178009,K02397,5901477178009,1,680.00,680.00
5901477178016,K02398,5901477178016,1,900.00,900.00
5901477178320,G32035,5901477178320,1,40.00,40.00
5901477178337,G32036,5901477178337,1,60.00,60.00
5901477178344,G32037,5901477178344,1,60.00,60.00
5901477178351,G32038,5901477178351,1,100.00,100.00
5901477178368,G32069,5901477178368,1,20.00,20.00
5901477178375,G32055,5901477178375,1,120.00,120.00
5901477178382,G32056,5901477178382,1,120.00,120.00
5901477178399,G32057,5901477178399,1,160.00,160.00
5901477178405,G32062,5901477178405,1,140.00,140.00
5901477178412,G32063,5901477178412,1,120.00,120.00
5901477178429,G32064,5901477178429,1,160.00,160.00
5901477178436,G32065,5901477178436,1,140.00,140.00
5901477178443,G32066,5901477178443,1,260.00,260.00
5901477178450,G32067,5901477178450,1,300.00,300.00
5901477178467,G32058,5901477178467,1,400.00,400.00
5901477178023,G82955,5901477178023,1,535.00,535.00
5901477178030,G82956,5901477178030,1,535.00,535.00
5901477178191,G30151,5901477178191,1,40.00,40.00
5901477178207,G30152,5901477178207,1,20.00,20.00
5901477178214,G33114,5901477178214,1,340.00,340.00
5901477178306,K00405,5901477178306,1,720.00,720.00
5901477178313,K00406,5901477178313,1,1040.00,1040.00
5901477178504,K00084,5901477178504,1,1300.00,1300.00
5901477178511,K00085,5901477178511,1,200.00,200.00
5901477178528,K00083,5901477178528,1,700.00,700.00
5901477179242,K02220,5901477179242,1,30.00,40.00
5901477179259,K02221,5901477179259,1,50.00,60.00
5901477178597,G00641,5901477178597,1,400.00,400.00
5901477178474,G73521,5901477178474,1,420.00,456.00
5901477178481,G73530,5901477178481,1,324.00,348.00
5901477178498,G73534,5901477178498,1,324.00,348.00
5901477178689,G75000,5901477178689,1,13440.00,13440.00
5901477178696,G75001,5901477178696,1,2640.00,2640.00
5901477178641,G75002,5901477178641,1,1200.00,1200.00
5901477178658,G75003,5901477178658,1,2400.00,2400.00
5901477178979,G73507,5901477178979,1,324.00,348.00
5901477179143,G75010,5901477179143,1,600.00,600.00
5901477179150,G75011,5901477179150,1,660.00,660.00
5901477179167,G75012,5901477179167,1,660.00,660.00
5901477179174,G75013,5901477179174,1,660.00,660.00
5901477179181,G75014,5901477179181,1,9360.00,9360.00
5901477179198,G75015,5901477179198,1,9600.00,9600.00
5901477178580,G75021,5901477178580,1,576.00,576.00
5901477179532,G75022,5901477179532,1,696.00,696.00
5901477179549,G75023,5901477179549,1,576.00,576.00
5901477179556,G75024,5901477179556,1,564.00,564.00
5901477178610,G00204,5901477178610,1,30.00,30.00
5901477178627,G00205,5901477178627,1,25.00,25.00
5901477178634,G00206,5901477178634,1,15.00,15.00
5901477178665,G00207,5901477178665,1,10.00,10.00
5901477178672,G00208,5901477178672,1,10.00,10.00
5901477178764,CG02032C,5901477178764,1,200.00,200.00
5901477178276,G01129C,5901477178276,1,300.00,330.00
5901477177774,G80331,5901477177774,1,140.00,140.00
5901477178047,CG81704A,5901477178047,1,2000.00,2000.00
5901477178054,CG81704B,5901477178054,1,1000.00,1000.00
5901477178061,CG81704C,5901477178061,1,1000.00,1000.00
5901477178085,CG81704E,5901477178085,1,300.00,300.00
5901477178092,CG81705A,5901477178092,1,2200.00,2200.00
5901477178108,CG81705B,5901477178108,1,1100.00,1100.00
5901477178115,CG81705C,5901477178115,1,1000.00,1000.00
5903240385102,CG81705E,5903240385102,1,300.00,300.00
5901477178146,CG81707A,5901477178146,1,3000.00,3000.00
5901477178153,CG81707B,5901477178153,1,1500.00,1500.00
5901477178160,CG81707C,5901477178160,1,1200.00,1200.00
5901477178184,CG81707E,5901477178184,1,300.00,300.00
5901477178702,G10912,5901477178702,1,60.00,60.00
5901477178719,G10913,5901477178719,1,140.00,140.00
5901477178726,G10914,5901477178726,1,200.00,200.00
5901477178733,G10915,5901477178733,1,360.00,360.00
5901477178740,G10916,5901477178740,1,420.00,420.00
5901477179792,G02444,5901477179792,1,6600.00,6600.00
5901477179808,G02445,5901477179808,1,9650.00,10350.00
5901477179815,G02446,5901477179815,1,11780.00,12666.00
5901477179822,G02447,5901477179822,1,12929.00,13865.00
5901477179839,G02448,5901477179839,1,13500.00,14000.00
5901477179846,G02449,5901477179846,1,18000.00,18200.00
5901477178771,G81056K,5901477178771,1,2000.00,2100.00
5901477178788,G81056L,5901477178788,1,4000.00,5000.00
5901477178795,G81056M,5901477178795,1,6000.00,7000.00
5901477178801,G17288,5901477178801,1,90.00,90.00
5901477178818,G17289,5901477178818,1,100.00,100.00
5901477178825,G17290,5901477178825,1,100.00,100.00
5901477178832,G17291,5901477178832,1,100.00,100.00
5901477178849,G17292,5901477178849,1,90.00,90.00
5901477178856,G17293,5901477178856,1,140.00,140.00
5901477178863,G17294,5901477178863,1,180.00,180.00
5901477178870,G17295,5901477178870,1,200.00,200.00
5901477178887,G17296,5901477178887,1,130.00,130.00
5901477178894,G17297,5901477178894,1,150.00,150.00
5901477178900,G17298,5901477178900,1,150.00,150.00
5901477178917,G17299,5901477178917,1,180.00,180.00
5901477180255,G03345,5901477180255,1,180.00,180.00
5901477180262,G03347,5901477180262,1,100.00,100.00
5901477179778,G02426,5901477179778,1,550.00,600.00
5901477179785,G02427,5901477179785,1,950.00,1000.00
5901477179860,K02210,5901477179860,1,1.00,1.00
5901477179136,G00805A,5901477179136,1,150.00,150.00
5901477178290,K01489,5901477178290,1,300.00,500.00
5901477180224,G01397,5901477180224,1,9.00,100.00
5901477180217,G01396,5901477180217,1,7.00,8.00
5901477178948,G79961,5901477178948,1,100.00,100.00
5901477178955,G79962,5901477178955,1,40.00,40.00
5901477178962,G79963,5901477178962,1,20.00,20.00
5901477180194,G03084,5901477180194,1,500.00,500.00
5901477180200,G03085,5901477180200,1,40.00,40.00
5901477179099,G81064D,5901477179099,1,1000.00,1200.00
5901477178986,G17129,5901477178986,1,380.00,400.00
5901477178993,G17130,5901477178993,1,500.00,500.00
5901477179006,G17128,5901477179006,1,480.00,500.00
5901477179105,G01055,5901477179105,1,7400.00,7500.00
5901477179112,K00004,5901477179112,1,80.00,80.00
5901477179129,K00005,5901477179129,1,80.00,80.00
5901477180040,G01254,5901477180040,1,400.00,420.00
5901477180057,G38551,5901477180057,1,280.00,300.00
5901477179013,G01694,5901477179013,1,500.00,500.00
5901477179020,G01695,5901477179020,1,500.00,500.00
5901477179037,G01696,5901477179037,1,500.00,500.00
5901477179044,G01697,5901477179044,1,500.00,500.00
5901477179051,G01698,5901477179051,1,500.00,500.00
5901477179068,G01699,5901477179068,1,500.00,500.00
5901477179075,G01700,5901477179075,1,500.00,500.00
5901477179082,G01701,5901477179082,1,500.00,500.00
5901477179204,G02107,5901477179204,1,370.00,370.00
5901477179211,G02663,5901477179211,1,530.00,560.00
5901477179228,G02663A,5901477179228,1,100.00,100.00
5901477179235,G02664,5901477179235,1,130.00,150.00
5901477180156,G71530,5901477180156,1,630.00,650.00
5901477180163,G71531,5901477180163,1,870.00,890.00
5901477180170,G71532,5901477180170,1,1900.00,1950.00
5901477180187,G71533,5901477180187,1,2600.00,2650.00
5901477179921,G17508,5901477179921,1,5000.00,5000.00
5901477179938,G17509,5901477179938,1,7000.00,7000.00
5901477179877,G01332B,5901477179877,1,200.00,200.00
5901477179884,G01332C,5901477179884,1,200.00,200.00
5901477179891,G01332D,5901477179891,1,200.00,200.00
5901477179907,G01332E,5901477179907,1,200.00,200.00
5901477179914,G01332F,5901477179914,1,200.00,200.00
5901477179945,G01322,5901477179945,1,150.00,150.00
5901477179952,G01323,5901477179952,1,150.00,150.00
5901477179969,G01324,5901477179969,1,150.00,150.00
5901477179266,T02010,5901477179266,1,10.00,10.00
5901477179273,T02015,5901477179273,1,10.00,10.00
5901477179280,T02020,5901477179280,1,20.00,20.00
5901477179297,T02025,5901477179297,1,20.00,20.00
5901477179303,T02030,5901477179303,1,30.00,30.00
5901477179310,T02031,5901477179310,1,30.00,30.00
5901477179327,T02032,5901477179327,1,40.00,40.00
5901477179334,T02033,5901477179334,1,30.00,40.00
5901477179341,T02035,5901477179341,1,40.00,50.00
5901477179365,T02038,5901477179365,1,50.00,50.00
5901477179358,T02040,5901477179358,1,50.00,60.00
5901477179372,T02041,5901477179372,1,70.00,80.00
5901477179389,T02042,5901477179389,1,30.00,40.00
5901477179396,T02045,5901477179396,1,80.00,90.00
5901477179402,T02048,5901477179402,1,90.00,100.00
5901477179419,T02050,5901477179419,1,100.00,110.00
5901477179426,T02051,5901477179426,1,110.00,120.00
5901477179433,T02052,5901477179433,1,110.00,120.00
5901477179440,T02055,5901477179440,1,130.00,140.00
5901477179457,T02060,5901477179457,1,150.00,160.00
5901477179464,T02061,5901477179464,1,180.00,190.00
5901477179471,T02062,5901477179471,1,180.00,190.00
5901477179488,T02065,5901477179488,1,300.00,380.00
5901477179495,T02068,5901477179495,1,175.00,200.00
5901477179501,T02070,5901477179501,1,125.00,140.00
5901477179518,T02075,5901477179518,1,150.00,160.00
5901477179525,T02078,5901477179525,1,150.00,180.00
5901477179563,T02080,5901477179563,1,185.00,190.00
5901477179570,T02085,5901477179570,1,200.00,210.00
5901477179587,T02090,5901477179587,1,200.00,240.00
5901477179594,T02095,5901477179594,1,280.00,285.00
5901477179600,T02100,5901477179600,1,275.00,300.00
5901477179617,T02102,5901477179617,1,300.00,315.00
5901477179624,T02105,5901477179624,1,300.00,350.00
5901477179631,T02110,5901477179631,1,380.00,385.00
5901477179648,T02115,5901477179648,1,430.00,435.00
5901477179655,T02120,5901477179655,1,480.00,485.00
5901477179662,T02125,5901477179662,1,500.00,550.00
5901477179679,T02130,5901477179679,1,550.00,565.00
5901477179686,T02140,5901477179686,1,130.00,140.00
