ean,geko_variant_stock_id,price_type,net_value,gross_value,currency
5901477191923,,base_product_standard,4.67,4.67,PLN
5901477191930,1,variant_standard,5.64,5.64,PLN
5901477191930,,base_product_standard,5.64,5.64,PLN
5901477191947,1,variant_standard,6.22,6.22,PLN
5901477191947,,base_product_standard,6.22,6.22,PLN
5901477191954,1,variant_standard,1.47,1.47,PLN
5901477191954,,base_product_standard,1.47,1.47,PLN
5901477191961,1,variant_standard,1.6,1.6,PLN
5901477191961,,base_product_standard,1.6,1.6,PLN
5901477191978,1,variant_standard,1.73,1.73,PLN
5901477191978,,base_product_standard,1.73,1.73,PLN
5901477191985,1,variant_standard,2,2,PLN
5901477191985,,base_product_standard,2,2,PLN
5901477191992,1,variant_standard,8.55,8.55,PLN
5901477191992,,base_product_standard,8.55,8.55,PLN
5901477192005,1,variant_standard,9.72,9.72,PLN
5901477192005,,base_product_standard,9.72,9.72,PLN
5901477192012,1,variant_standard,10.89,10.89,PLN
5901477192012,,base_product_standard,10.89,10.89,PLN
5901477192029,1,variant_standard,1.7,1.7,PLN
5901477192029,,base_product_standard,1.7,1.7,PLN
5901477192036,1,variant_standard,2.22,2.22,PLN
5901477192036,,base_product_standard,2.22,2.22,PLN
5901477192043,1,variant_standard,2.7,2.7,PLN
5901477192043,,base_product_standard,2.7,2.7,PLN
5901477192050,1,variant_standard,3.22,3.22,PLN
5901477192050,,base_product_standard,3.22,3.22,PLN
5901477192067,1,variant_standard,2.89,2.89,PLN
5901477192067,,base_product_standard,2.89,2.89,PLN
5901477192074,1,variant_standard,3.16,3.16,PLN
5901477192074,,base_product_standard,3.16,3.16,PLN
5901477192081,1,variant_standard,4.22,4.22,PLN
5901477192081,,base_product_standard,4.22,4.22,PLN
5901477192098,1,variant_standard,4.89,4.89,PLN
5901477192098,,base_product_standard,4.89,4.89,PLN
5901477192838,1,variant_standard,29.24,29.24,PLN
5901477192838,,base_product_standard,29.24,29.24,PLN
5901477192845,1,variant_standard,16.02,16.02,PLN
5901477192845,,base_product_standard,16.02,16.02,PLN
5901477192821,1,variant_standard,4.13,4.13,PLN
5901477192821,,base_product_standard,4.13,4.13,PLN
5901477192852,1,variant_standard,22.34,22.34,PLN
5901477192852,,base_product_standard,22.34,22.34,PLN
5901477192814,1,variant_standard,18.26,18.26,PLN
5901477192814,,base_product_standard,18.26,18.26,PLN
5901477193682,1,variant_standard,6.96,6.96,PLN
5901477193682,,base_product_standard,6.96,6.96,PLN
5901477193699,1,variant_standard,5.79,5.79,PLN
5901477193699,,base_product_standard,5.79,5.79,PLN
5901477193705,1,variant_standard,7.44,7.44,PLN
5901477193705,,base_product_standard,7.44,7.44,PLN
5901477193859,1,variant_standard,0.87,0.87,PLN
5901477193859,,base_product_standard,0.87,0.87,PLN
5901477193866,1,variant_standard,1.19,1.19,PLN
5901477193866,,base_product_standard,1.19,1.19,PLN
5901477193873,1,variant_standard,1.33,1.33,PLN
5901477193873,,base_product_standard,1.33,1.33,PLN
5901477193880,1,variant_standard,1.63,1.63,PLN
5901477193880,,base_product_standard,1.63,1.63,PLN
5901477193897,1,variant_standard,1.58,1.58,PLN
5901477193897,,base_product_standard,1.58,1.58,PLN
5901477193903,1,variant_standard,1.66,1.66,PLN
5901477193903,,base_product_standard,1.66,1.66,PLN
5901477193927,1,variant_standard,2.27,2.27,PLN
5901477193927,,base_product_standard,2.27,2.27,PLN
5901477193910,1,variant_standard,1.86,1.86,PLN
5901477193910,,base_product_standard,1.86,1.86,PLN
5901477193934,1,variant_standard,2.35,2.35,PLN
5901477193934,,base_product_standard,2.35,2.35,PLN
5901477193941,1,variant_standard,2.94,2.94,PLN
5901477193941,,base_product_standard,2.94,2.94,PLN
5901477193958,1,variant_standard,3.7,3.7,PLN
5901477193958,,base_product_standard,3.7,3.7,PLN
5901477193965,1,variant_standard,2.93,2.93,PLN
5901477193965,,base_product_standard,2.93,2.93,PLN
5901477193972,1,variant_standard,3.73,3.73,PLN
5901477193972,,base_product_standard,3.73,3.73,PLN
5901477193989,1,variant_standard,4.03,4.03,PLN
5901477193989,,base_product_standard,4.03,4.03,PLN
5901477193996,1,variant_standard,4.44,4.44,PLN
5901477193996,,base_product_standard,4.44,4.44,PLN
5901477194009,1,variant_standard,5.28,5.28,PLN
5901477194009,,base_product_standard,5.28,5.28,PLN
5901477194016,1,variant_standard,4.72,4.72,PLN
5901477194016,,base_product_standard,4.72,4.72,PLN
5901477194023,1,variant_standard,4.68,4.68,PLN
5901477194023,,base_product_standard,4.68,4.68,PLN
5901477194030,1,variant_standard,5.71,5.71,PLN
5901477194030,,base_product_standard,5.71,5.71,PLN
5901477194047,1,variant_standard,8.14,8.14,PLN
5901477194047,,base_product_standard,8.14,8.14,PLN
5901477194054,1,variant_standard,6.98,6.98,PLN
5901477194054,,base_product_standard,6.98,6.98,PLN
5901477194061,1,variant_standard,8.93,8.93,PLN
5901477194061,,base_product_standard,8.93,8.93,PLN
5901477194276,1,variant_standard,23.52,23.52,PLN
5901477194276,,base_product_standard,23.52,23.52,PLN
5901477194283,1,variant_standard,23.52,23.52,PLN
5901477194283,,base_product_standard,23.52,23.52,PLN
5901477194290,1,variant_standard,23.52,23.52,PLN
5901477194290,,base_product_standard,23.52,23.52,PLN
5901477194306,1,variant_standard,21.36,21.36,PLN
5901477194306,,base_product_standard,21.36,21.36,PLN
5901477194313,1,variant_standard,21.36,21.36,PLN
5901477194313,,base_product_standard,21.36,21.36,PLN
5901477194337,1,variant_standard,15.48,15.48,PLN
5901477194337,,base_product_standard,15.48,15.48,PLN
5901477194344,1,variant_standard,15.48,15.48,PLN
5901477194344,,base_product_standard,15.48,15.48,PLN
5901477194351,1,variant_standard,15.48,15.48,PLN
5901477194351,,base_product_standard,15.48,15.48,PLN
5901477194368,1,variant_standard,15.48,15.48,PLN
5901477194368,,base_product_standard,15.48,15.48,PLN
5901477194320,1,variant_standard,19.32,19.32,PLN
5901477194320,,base_product_standard,19.32,19.32,PLN
5901477193613,1,variant_standard,8.49,8.49,PLN
5901477193613,,base_product_standard,8.49,8.49,PLN
5901477193538,1,variant_standard,21.71,21.71,PLN
5901477193538,,base_product_standard,21.71,21.71,PLN
5901477193545,1,variant_standard,7.3,7.3,PLN
5901477193545,,base_product_standard,7.3,7.3,PLN
5901477193552,1,variant_standard,3.21,3.21,PLN
5901477193552,,base_product_standard,3.21,3.21,PLN
5901477193576,1,variant_standard,20.76,20.76,PLN
5901477193576,,base_product_standard,20.76,20.76,PLN
5901477193569,1,variant_standard,2.23,2.23,PLN
5901477193569,,base_product_standard,2.23,2.23,PLN
5901477193583,1,variant_standard,3.72,3.72,PLN
5901477193583,,base_product_standard,3.72,3.72,PLN
5901477193590,1,variant_standard,4.9,4.9,PLN
5901477193590,,base_product_standard,4.9,4.9,PLN
5901477193606,1,variant_standard,13.49,13.49,PLN
5901477193606,,base_product_standard,13.49,13.49,PLN
5901477194429,1,variant_standard,14.01,14.01,PLN
5901477194429,,base_product_standard,14.01,14.01,PLN
5901477194436,1,variant_standard,12.64,12.64,PLN
5901477194436,,base_product_standard,12.64,12.64,PLN
5901477194085,1,variant_standard,17.61,17.61,PLN
5901477194085,,base_product_standard,17.61,17.61,PLN
5901477194092,1,variant_standard,20.13,20.13,PLN
5901477194092,,base_product_standard,20.13,20.13,PLN
5901477194108,1,variant_standard,24.48,24.48,PLN
5901477194108,,base_product_standard,24.48,24.48,PLN
5901477194115,1,variant_standard,26.08,26.08,PLN
5901477194115,,base_product_standard,26.08,26.08,PLN
5901477194122,1,variant_standard,30.4,30.4,PLN
5901477194122,,base_product_standard,30.4,30.4,PLN
5901477194139,1,variant_standard,37.19,37.19,PLN
5901477194139,,base_product_standard,37.19,37.19,PLN
5901477194146,1,variant_standard,41.44,41.44,PLN
5901477194146,,base_product_standard,41.44,41.44,PLN
5901477194153,1,variant_standard,43.27,43.27,PLN
5901477194153,,base_product_standard,43.27,43.27,PLN
5901477194160,1,variant_standard,45.43,45.43,PLN
5901477194160,,base_product_standard,45.43,45.43,PLN
5901477194177,1,variant_standard,54.73,54.73,PLN
5901477194177,,base_product_standard,54.73,54.73,PLN
5901477194184,1,variant_standard,61.99,61.99,PLN
5901477194184,,base_product_standard,61.99,61.99,PLN
5901477194191,1,variant_standard,67.95,67.95,PLN
5901477194191,,base_product_standard,67.95,67.95,PLN
5901477194207,1,variant_standard,86.6,86.6,PLN
5901477194207,,base_product_standard,86.6,86.6,PLN
5901477194214,1,variant_standard,106.18,106.18,PLN
5901477194214,,base_product_standard,106.18,106.18,PLN
5901477194221,1,variant_standard,126.64,126.64,PLN
5901477194221,,base_product_standard,126.64,126.64,PLN
5901477194238,1,variant_standard,10.32,10.32,PLN
5901477194238,,base_product_standard,10.32,10.32,PLN
5901477194245,1,variant_standard,12.82,12.82,PLN
5901477194245,,base_product_standard,12.82,12.82,PLN
5901477194252,1,variant_standard,17.56,17.56,PLN
5901477194252,,base_product_standard,17.56,17.56,PLN
5901477194269,1,variant_standard,20.06,20.06,PLN
5901477194269,,base_product_standard,20.06,20.06,PLN
5901477194412,1,variant_standard,40.38,40.38,PLN
5901477194412,,base_product_standard,40.38,40.38,PLN
5901477193712,1,variant_standard,1.53,1.53,PLN
5901477193712,,base_product_standard,1.53,1.53,PLN
5901477193729,1,variant_standard,1.53,1.53,PLN
5901477193729,,base_product_standard,1.53,1.53,PLN
5901477193736,1,variant_standard,1,1,PLN
5901477193736,,base_product_standard,1,1,PLN
5901477193743,1,variant_standard,1,1,PLN
5901477193743,,base_product_standard,1,1,PLN
5901477193750,1,variant_standard,0.81,0.81,PLN
5901477193750,,base_product_standard,0.81,0.81,PLN
5901477193767,1,variant_standard,0.81,0.81,PLN
5901477193767,,base_product_standard,0.81,0.81,PLN
5901477193774,1,variant_standard,2.27,2.27,PLN
5901477193774,,base_product_standard,2.27,2.27,PLN
5901477197239,1,variant_standard,296.8,296.8,PLN
5901477197239,,base_product_standard,296.8,296.8,PLN
5901477194702,1,variant_standard,4.44,4.44,PLN
5901477194702,,base_product_standard,4.44,4.44,PLN
5901477194719,1,variant_standard,4.89,4.89,PLN
5901477194719,,base_product_standard,4.89,4.89,PLN
5901477194726,1,variant_standard,1.77,1.77,PLN
5901477194726,,base_product_standard,1.77,1.77,PLN
5901477194733,1,variant_standard,21.24,21.24,PLN
5901477194733,,base_product_standard,21.24,21.24,PLN
5901477194740,1,variant_standard,2.1,2.1,PLN
5901477194740,,base_product_standard,2.1,2.1,PLN
5901477194757,1,variant_standard,25.32,25.32,PLN
5901477194757,,base_product_standard,25.32,25.32,PLN
5901477194764,1,variant_standard,0.72,0.72,PLN
5901477194764,,base_product_standard,0.72,0.72,PLN
5901477194771,1,variant_standard,14.40,14.40,PLN
5901477194771,,base_product_standard,14.40,14.40,PLN
5901477194788,1,variant_standard,6.31,6.31,PLN
5901477194788,,base_product_standard,6.31,6.31,PLN
5901477194795,1,variant_standard,1.87,1.87,PLN
5901477194795,,base_product_standard,1.87,1.87,PLN
5901477194801,1,variant_standard,2.21,2.21,PLN
5901477194801,,base_product_standard,2.21,2.21,PLN
5901477194818,1,variant_standard,2.68,2.68,PLN
5901477194818,,base_product_standard,2.68,2.68,PLN
5901477194825,1,variant_standard,1.86,1.86,PLN
5901477194825,,base_product_standard,1.86,1.86,PLN
5901477194832,1,variant_standard,2.29,2.29,PLN
5901477194832,,base_product_standard,2.29,2.29,PLN
5901477194849,1,variant_standard,0.56,0.56,PLN
5901477194849,,base_product_standard,0.56,0.56,PLN
5901477194856,1,variant_standard,11.60,11.60,PLN
5901477194856,,base_product_standard,11.60,11.60,PLN
5901477194863,1,variant_standard,0.62,0.62,PLN
5901477194863,,base_product_standard,0.62,0.62,PLN
5901477194870,1,variant_standard,12.40,12.40,PLN
5901477194870,,base_product_standard,12.40,12.40,PLN
5901477194887,1,variant_standard,0.69,0.69,PLN
5901477194887,,base_product_standard,0.69,0.69,PLN
5901477194894,1,variant_standard,13.80,13.80,PLN
5901477194894,,base_product_standard,13.80,13.80,PLN
5901477194900,1,variant_standard,0.75,0.75,PLN
5901477194900,,base_product_standard,0.75,0.75,PLN
5901477194917,1,variant_standard,15.40,15.40,PLN
5901477194917,,base_product_standard,15.40,15.40,PLN
5901477194924,1,variant_standard,0.59,0.59,PLN
5901477194924,,base_product_standard,0.59,0.59,PLN
5901477194931,1,variant_standard,11.80,11.80,PLN
5901477194931,,base_product_standard,11.80,11.80,PLN
5901477194948,1,variant_standard,0.64,0.64,PLN
5901477194948,,base_product_standard,0.64,0.64,PLN
5901477194955,1,variant_standard,13.20,13.20,PLN
5901477194955,,base_product_standard,13.20,13.20,PLN
5901477194962,1,variant_standard,0.54,0.54,PLN
5901477194962,,base_product_standard,0.54,0.54,PLN
5901477194979,1,variant_standard,10.80,10.80,PLN
5901477194979,,base_product_standard,10.80,10.80,PLN
5901477194986,1,variant_standard,0.98,0.98,PLN
5901477194986,,base_product_standard,0.98,0.98,PLN
5901477194993,1,variant_standard,20.20,20.20,PLN
5901477194993,,base_product_standard,20.20,20.20,PLN
5901477195129,1,variant_standard,0.5,0.5,PLN
5901477195129,,base_product_standard,0.5,0.5,PLN
5901477195136,1,variant_standard,15.00,15.00,PLN
5901477195136,,base_product_standard,15.00,15.00,PLN
5901477195143,1,variant_standard,0.46,0.46,PLN
5901477195143,,base_product_standard,0.46,0.46,PLN
5901477195150,1,variant_standard,13.80,13.80,PLN
5901477195150,,base_product_standard,13.80,13.80,PLN
5901477195167,1,variant_standard,0.38,0.38,PLN
5901477195167,,base_product_standard,0.38,0.38,PLN
5901477195174,1,variant_standard,11.40,11.40,PLN
5901477195174,,base_product_standard,11.40,11.40,PLN
5901477195181,1,variant_standard,0.27,0.27,PLN
5901477195181,,base_product_standard,0.27,0.27,PLN
5901477195198,1,variant_standard,8.40,8.40,PLN
5901477195198,,base_product_standard,8.40,8.40,PLN
5901477195242,1,variant_standard,1.86,1.86,PLN
5901477195242,,base_product_standard,1.86,1.86,PLN
5901477195211,1,variant_standard,1.95,1.95,PLN
5901477195211,,base_product_standard,1.95,1.95,PLN
5901477195228,1,variant_standard,17.81,17.81,PLN
5901477195228,,base_product_standard,17.81,17.81,PLN
5901477195235,1,variant_standard,12.09,12.09,PLN
5901477195235,,base_product_standard,12.09,12.09,PLN
5901477194078,1,variant_standard,30.48,30.48,PLN
5901477194078,,base_product_standard,30.48,30.48,PLN
5901477195259,1,variant_standard,7.25,7.25,PLN
5901477195259,,base_product_standard,7.25,7.25,PLN
5901477194375,1,variant_standard,1.70,1.70,PLN
5901477194375,,base_product_standard,1.70,1.70,PLN
5901477194382,1,variant_standard,3.00,3.00,PLN
5901477194382,,base_product_standard,3.00,3.00,PLN
5901477194399,1,variant_standard,4.30,4.30,PLN
5901477194399,,base_product_standard,4.30,4.30,PLN
5901477194405,1,variant_standard,6.30,6.30,PLN
5901477194405,,base_product_standard,6.30,6.30,PLN
5901477195020,1,variant_standard,8.49,8.49,PLN
5901477195020,,base_product_standard,8.49,8.49,PLN
5901477195013,1,variant_standard,4.63,4.63,PLN
5901477195013,,base_product_standard,4.63,4.63,PLN
5901477195037,1,variant_standard,33.60,33.60,PLN
5901477195037,,base_product_standard,33.60,33.60,PLN
5901477195044,1,variant_standard,1.72,1.72,PLN
5901477195044,,base_product_standard,1.72,1.72,PLN
5901477195051,1,variant_standard,15.84,15.84,PLN
5901477195051,,base_product_standard,15.84,15.84,PLN
5901477195068,1,variant_standard,17.76,17.76,PLN
5901477195068,,base_product_standard,17.76,17.76,PLN
5901477195075,1,variant_standard,19.84,19.84,PLN
5901477195075,,base_product_standard,19.84,19.84,PLN
5901477195082,1,variant_standard,24.64,24.64,PLN
5901477195082,,base_product_standard,24.64,24.64,PLN
5901477194511,1,variant_standard,1.76,1.76,PLN
5901477194511,,base_product_standard,1.76,1.76,PLN
5901477194528,1,variant_standard,1.76,1.76,PLN
5901477194528,,base_product_standard,1.76,1.76,PLN
5901477194535,1,variant_standard,1.76,1.76,PLN
5901477194535,,base_product_standard,1.76,1.76,PLN
5901477194542,1,variant_standard,1.76,1.76,PLN
5901477194542,,base_product_standard,1.76,1.76,PLN
5901477194559,1,variant_standard,1.76,1.76,PLN
5901477194559,,base_product_standard,1.76,1.76,PLN
5901477194566,1,variant_standard,1.76,1.76,PLN
5901477194566,,base_product_standard,1.76,1.76,PLN
5901477194573,1,variant_standard,2.37,2.37,PLN
5901477194573,,base_product_standard,2.37,2.37,PLN
5901477194580,1,variant_standard,2.37,2.37,PLN
5901477194580,,base_product_standard,2.37,2.37,PLN
5901477194597,1,variant_standard,1.85,1.85,PLN
5901477194597,,base_product_standard,1.85,1.85,PLN
5901477194603,1,variant_standard,1.85,1.85,PLN
5901477194603,,base_product_standard,1.85,1.85,PLN
5901477194610,1,variant_standard,2.37,2.37,PLN
5901477194610,,base_product_standard,2.37,2.37,PLN
5901477194627,1,variant_standard,2.37,2.37,PLN
5901477194627,,base_product_standard,2.37,2.37,PLN
5901477194634,1,variant_standard,3.98,3.98,PLN
5901477194634,,base_product_standard,3.98,3.98,PLN
5901477194641,1,variant_standard,3.98,3.98,PLN
5901477194641,,base_product_standard,3.98,3.98,PLN
5901477194658,1,variant_standard,3.98,3.98,PLN
5901477194658,,base_product_standard,3.98,3.98,PLN
5901477194665,1,variant_standard,3.98,3.98,PLN
5901477194665,,base_product_standard,3.98,3.98,PLN
5901477194689,1,variant_standard,1.58,1.58,PLN
5901477194689,,base_product_standard,1.58,1.58,PLN
5901477195006,1,variant_standard,23.52,23.52,PLN
5901477195006,,base_product_standard,23.52,23.52,PLN
5901477195266,1,variant_standard,7.77,7.77,PLN
5901477195266,,base_product_standard,7.77,7.77,PLN
5901477195273,1,variant_standard,1.98,1.98,PLN
5901477195273,,base_product_standard,1.98,1.98,PLN
5901477195280,1,variant_standard,1.8,1.8,PLN
5901477195280,,base_product_standard,1.8,1.8,PLN
5901477195297,1,variant_standard,3.11,3.11,PLN
5901477195297,,base_product_standard,3.11,3.11,PLN
5901477195303,1,variant_standard,2.06,2.06,PLN
5901477195303,,base_product_standard,2.06,2.06,PLN
5901477195310,1,variant_standard,2.76,2.76,PLN
5901477195310,,base_product_standard,2.76,2.76,PLN
5901477195327,1,variant_standard,1.96,1.96,PLN
5901477195327,,base_product_standard,1.96,1.96,PLN
5901477195334,1,variant_standard,2.63,2.63,PLN
