handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand,geko_category_id,geko_category_name,geko_category_path,mapping_timestamp
product_272809c4-9f25-a36b-6f5a-a56973efa728,Product,Ficha preta PLST tipo SHUKO,<p>Cor:&nbsp; preto</p><p>Material: cobre / borracha</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 400 unidades</p><p>Quantidade mínima de compra 20 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_39c41b4946684bba8dd9da947ff04a8d~mv2.jpg;55dd72_1151cc1220b94ed78e76f7541c00899e~mv2.jpg,Eletricidade,,,0.55,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Macho - 150254;Femea - 150255,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665168
product_272809c4-9f25-a36b-6f5a-a56973efa728,Variant,,,,,,,,,TRUE,,,InStock,,,,,Macho - 150254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_272809c4-9f25-a36b-6f5a-a56973efa728,Variant,,,,,,,,,TRUE,,,InStock,,,,,Femea - 150255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_82a7f89f-8f8e-d2bf-797e-fb6a97baa7a3,Product,Cabo de bateria 600A profissional - 4 metros,<p>Cor:&nbsp; vermelho e preto</p><p>Material: cobre / metal / borracha</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 20 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_df481899ca4a414bac209a927332232e~mv2.jpg,Eletricidade,,,10.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,600AMP - 150212,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110010,Cables and Extensions,Tools for Electricians\Cables and Extensions,2025-06-27T13:51:14.665309
product_82a7f89f-8f8e-d2bf-797e-fb6a97baa7a3,Variant,,,,,,,,,TRUE,,,InStock,,,,,600AMP - 150212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_134e9aa5-8eaa-2d51-a6f2-ad57cce35cbc,Product,Luz LED de presença 1W com interruptor,<p>Cor:&nbsp; branco</p><p>Material: plástico</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 120 unidades</p><p>Quantidade mínima de compra 24 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_b9734d633000432d88a6a50296752a9c~mv2.jpg,Eletricidade,,,0.9,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,1W - 900124,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665352
product_134e9aa5-8eaa-2d51-a6f2-ad57cce35cbc,Variant,,,,,,,,,FALSE,,,InStock,,,,,1W - 900124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bd9079e6-8190-bc65-82e9-adcfba4d38b7,Product,Fio de nylon para aparador de relva - 15 metros,<p>Cor:&nbsp; verde</p><p>Material: fibra</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 60 unidades</p><p>Quantidade mínima de compra 10 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_3c59b4c1572a4feeab4943499f4dd32a~mv2.jpg,Jardim,,,1.01,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Redondo 2.6mm - 240222;Quadrado 2.4mm - 240227;Quadrado 2.6mm - 240228;Quadrado 3mm - 240229,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665393
product_bd9079e6-8190-bc65-82e9-adcfba4d38b7,Variant,,,,,,,,,TRUE,,,InStock,,,,,Redondo 2.6mm - 240222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bd9079e6-8190-bc65-82e9-adcfba4d38b7,Variant,,,,,,,,0.59,TRUE,,,InStock,,,,,Quadrado 3mm - 240229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bd9079e6-8190-bc65-82e9-adcfba4d38b7,Variant,,,,,,,,0.34,TRUE,,,InStock,,,,,Quadrado 2.6mm - 240228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bd9079e6-8190-bc65-82e9-adcfba4d38b7,Variant,,,,,,,,0.19,TRUE,,,InStock,,,,,Quadrado 2.4mm - 240227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2ca6bc81-149c-9846-e0af-24b38a0ec92e,Product,Tesourão de poda curvo telescópico extensível,<p>Cor:&nbsp; laranja</p><p>Material: metal / borracha</p><p>Embalagem: stiker</p><p>Cada caixa exterior contém: 12 unidades</p><p>Quantidade mínima de compra 4 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_d264f50b69ab4219a0da93c5912fc1eb~mv2.jpg,Jardim,,,0,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,66-99cm - 790410,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665464
product_2ca6bc81-149c-9846-e0af-24b38a0ec92e,Variant,,,,,,,,,FALSE,,,InStock,,,,,66-99cm - 790410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_aa073a1b-2dd1-1379-cf83-227c1e9bed20,Product,Tesourão poda profissional extensível,<p>Cor:&nbsp; Verde</p><p>Material: metal / borracha</p><p>Embalagem: stiker</p><p>Cada caixa exterior contém: 12 unidades</p><p>Quantidade mínima de compra 4 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_9a5f9aee76d949d4b35ed6465682789f~mv2.jpg,Jardim,,,0,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,67-98cm - 790432,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665553
product_aa073a1b-2dd1-1379-cf83-227c1e9bed20,Variant,,,,,,,,,FALSE,,,InStock,,,,,67-98cm - 790432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9d6aa058-950e-6844-e222-ae720737ac43,Product,"Tesoura de cortar sebes 23"" com lâmina ondulada 64 cm",<p>Cor:&nbsp; Vermelho/cinza</p><p>Material: metal</p><p>Embalagem:&nbsp; Avulso com autocolante codigo barras e proteção plastica na Lamina</p><p>Cada caixa exterior contém: 24 unidades</p><p>Quantidade mínima de compra 6 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_0f8736916f704401b9f5afb0fd14c6bf~mv2.jpg,Jardim,,,5.75,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,64cm - 790705,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665615
product_9d6aa058-950e-6844-e222-ae720737ac43,Variant,,,,,,,,,TRUE,,,InStock,,,,,64cm - 790705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1c58d567-6f70-3e5d-9882-d7ea04e7585f,Product,Serrote  de poda no AR com lâmina,<p>Cor:&nbsp; Vermelho/cinza</p><p>Material: metal</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 24 unidades</p><p>Quantidade mínima de compra 6 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_e17587df47ae49e4b3a0ca8bdbe157ca~mv2.jpg,Jardim,,,6.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,760313,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665708
product_1c58d567-6f70-3e5d-9882-d7ea04e7585f,Variant,,,,,,,,,TRUE,,,InStock,,,,,760313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cee5daa8-c69c-2c33-a0d6-b94e5c7ef6e2,Product,"Cabo extensível para serrote de poda ""AR""",<p>Cor:&nbsp; verde</p><p>Material: metal / borracha</p><p>Embalagem: avulso</p><p>Cada caixa exterior contém: 24 unidades</p><p>Quantidade mínima de compra 6 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_104b9af03ea0481fa21485412f0ab7a6~mv2.jpg,Jardim,,,3.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,"96"" - 040102",,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110010,Cables and Extensions,Tools for Electricians\Cables and Extensions,2025-06-27T13:51:14.665755
product_cee5daa8-c69c-2c33-a0d6-b94e5c7ef6e2,Variant,,,,,,,,,TRUE,,,InStock,,,,,"96"" - 040102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23d08cf3-89de-9722-8815-817a0d0cb7ae,Product,Serrote de poda pequeno dobrável,<p>Cor:&nbsp; laranja / cinza</p><p>Material: metal / borracha</p><p>Embalagem: blister - vem com bolsa de nylon</p><p>Cada caixa exterior contém: 60 unidades</p><p>Quantidade mínima de compra 6 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_20bde000d8ce4a1d8558dbeeac1f4811~mv2.jpg,Jardim,,,2.4,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,"7 1/2"" - 760312",,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665796
product_23d08cf3-89de-9722-8815-817a0d0cb7ae,Variant,,,,,,,,,FALSE,,,InStock,,,,,"7 1/2"" - 760312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_908ba8b2-7e23-a62f-32a7-98a3f8a6fc80,Product,Tesoura vindima profissional cabo borracha,<p>Cor:&nbsp; laranja / cinza</p><p>Material: metal</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 60 unidades</p><p>Quantidade mínima de compra 6 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_c58f12f339ac4cb9a178f76f1b89ca12~mv2.jpg,Jardim,,,3.45,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,prof - 790425,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,Gardman,110010,Cables and Extensions,Tools for Electricians\Cables and Extensions,2025-06-27T13:51:14.665834
product_908ba8b2-7e23-a62f-32a7-98a3f8a6fc80,Variant,,,,,,,,,FALSE,,,InStock,,,,,prof - 790425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0e5500ba-1e8c-8a72-84ff-88464dfa918a,Product,Tesoura poda tipo Nacional,<p>Cor:&nbsp; laranja</p><p>Material: metal</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 60 unidades</p><p>Quantidade mínima de compra 12 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_8c104559e6c34f3785c5588ac7aa5d3e~mv2.jpg,Jardim,,,3.99,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,230mm - 790427;240mm - 790428,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665872
product_0e5500ba-1e8c-8a72-84ff-88464dfa918a,Variant,,,,,,,,,TRUE,,,InStock,,,,,240mm - 790428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0e5500ba-1e8c-8a72-84ff-88464dfa918a,Variant,,,,,,,,,TRUE,,,InStock,,,,,230mm - 790427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bbe3232a-8ed8-3b79-2ced-a635ce26a3ba,Product,Pulverizador com lança em fibra,<p>Cor:&nbsp; preto / verde</p><p>Material: fibra</p><p>Embalagem: caixa</p><p>Cada caixa exterior contém: 24 unidades</p><p>Quantidade mínima de compra 6 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_5c6c4fa2ab5142729e8cc8fda7906fd7~mv2.jpg,Jardim,,,8.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,5L - 670309;8L - 670312,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665920
product_bbe3232a-8ed8-3b79-2ced-a635ce26a3ba,Variant,,,,,,,,,TRUE,,,InStock,,,,,5L - 670309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bbe3232a-8ed8-3b79-2ced-a635ce26a3ba,Variant,,,,,,,,1,TRUE,,,InStock,,,,,8L - 670312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a38d04fc-c536-c3c1-794a-56fc6d8d7b1e,Product,Pulverizador,<p>Cor:&nbsp; laranja / verde</p><p>Material: plástico</p><p>Embalagem: caixa</p><p>Cada caixa exterior contém: 40 unidades</p><p>Quantidade mínima de compra 10 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_d2f5204e7b664f819d59094f9df05bc9~mv2.jpg,Jardim,,,0,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,500ML - 670317,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665967
product_a38d04fc-c536-c3c1-794a-56fc6d8d7b1e,Variant,,,,,,,,,FALSE,,,InStock,,,,,500ML - 670317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21cf03eb-757e-3f18-07a8-38993c25a45a,Product,Bateria GEL 8AH para pulverizador elétrico 16L,<p>Cor:&nbsp; preto</p><p>Material: Plástico</p><p>Embalagem: Caixa</p><p>Cada caixa exterior contém: 1 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_e4d5efb7e81c43da8b915116fe306d75~mv2.jpg,Jardim,,,13.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,8AH - 670340,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.666005
product_21cf03eb-757e-3f18-07a8-38993c25a45a,Variant,,,,,,,,,TRUE,,,InStock,,,,,8AH - 670340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.666114
product_f01b829e-1c45-57f2-5dd2-e9c9e3a0bc44,Product,Bomba para pulverizador manual,<p>Cor:&nbsp; preto</p><p>Material: Plástico / borracha</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 1 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_795396d2d93f4442846d930671dad147~mv2.jpg,Jardim,,,0.75,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,16l - 670322,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.666159
product_f01b829e-1c45-57f2-5dd2-e9c9e3a0bc44,Variant,,,,,,,,,FALSE,,,InStock,,,,,16l - 670322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c7bf14cd-d7a8-29c8-33e1-432e89382eff,Product,Punho para pulverizador 12/ 16 Lts,<p>Cor:&nbsp; preto / vermelho</p><p>Material: Plástico</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 1 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_66b5a5acd8de4377857b0cab00a0dd61~mv2.jpg;55dd72_8d49a78a383842af9525d1db351fa875~mv2.jpg,Jardim,,,1.49,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,12L - 16L - 670329,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.666199
product_c7bf14cd-d7a8-29c8-33e1-432e89382eff,Variant,,,,,,,,,TRUE,,,InStock,,,,,12L - 16L - 670329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a417354-ae89-ec55-1033-6ffb5dff6d53,Product,Lança telescópica 12/16 Lts Metálica para pulverizador,<p>Cor:&nbsp; metalico / preto</p><p>Material: aço</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 100 unidades</p><p>Quantidade mínima de compra 25 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_8f1a617cbf084575947e273674d0d5f2~mv2.jpg;55dd72_0684258825d94650839754e14319943e~mv2.jpg;55dd72_f6c341ff220945ac95343cae27ce3d90~mv2.jpg,Jardim,,,2.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,12L - 16L - 670336,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.666240
product_9a417354-ae89-ec55-1033-6ffb5dff6d53,Variant,,,,,,,,,TRUE,,,InStock,,,,,12L - 16L - 670336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7625f533-f0a9-6807-c874-23e7f54cf44b,Product,Lança telescopica para pulverizador de 12L ou 16L,<p>Cor:&nbsp; metalico / preto</p><p>Material: plástico / latão</p><p>Embalagem: blister</p><p>Cada caixa exterior contém: 100 unidades</p><p>Quantidade mínima de compra 25 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_f0da67474f434c9b8147b1a20dc49fee~mv2.jpg;55dd72_d15bb7ed35c3483bbd489a1e7c7b70c9~mv2.jpg;55dd72_7af8510c67594509a09b0fcd4cac2e44~mv2.jpg,Jardim,,,0.75,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,12 / 16 L- 670321,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.666279
product_7625f533-f0a9-6807-c874-23e7f54cf44b,Variant,,,,,,,,,TRUE,,,InStock,,,,,12 / 16 L- 670321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19f6c985-b161-3122-330d-07865ebd876a,Product,Pulverizador elétrico bateria  GEL com lança metálica telescópica,<p>Cor:&nbsp; laranja</p><p>Material: plástico / latão</p><p>Embalagem: caixa</p><p>Cada caixa exterior contém: 1 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_17577358eb4648d0b085b646225607fd~mv2.jpg,Jardim,,,27.5,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,12 L - A670315;16L - 670314,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>GARDMAN</p>
